,product,uf,volume,year_month,unit,created_at
11937,OLEO DIESEL S-1800 ,RORAIMA,5592.6,2013-12-28,m3,2022-02-22 01:21:55.716025
11938,OLEO DIESEL S-1800 ,PARA,124074.282,2013-12-28,m3,2022-02-22 01:21:55.716025
11939,OLEO DIESEL S-1800 ,AMAPA,34333.214,2013-12-28,m3,2022-02-22 01:21:55.716025
11940,OLEO DIESEL S-1800 ,TOCANTINS,58429.3,2013-12-28,m3,2022-02-22 01:21:55.716025
11941,OLEO DIESEL S-1800 ,MARANHAO,10551.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11942,OLEO DIESEL S-1800 ,PIAUI,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11943,OLEO DIESEL S-1800 ,CEARA,294653.829,2013-12-28,m3,2022-02-22 01:21:55.716025
11944,OLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,38507.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11945,OLEO DIESEL S-1800 ,PARAIBA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11946,OLEO DIESEL S-1800 ,PERNAMBUCO,380.5,2013-12-28,m3,2022-02-22 01:21:55.716025
11947,OLEO DIESEL S-1800 ,ALAGOAS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11948,OLEO DIESEL S-1800 ,SERGIPE,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11949,OLEO DIESEL S-1800 ,BAHIA,2644.2,2013-12-28,m3,2022-02-22 01:21:55.716025
11950,OLEO DIESEL S-1800 ,MINAS GERAIS,362135.491,2013-12-28,m3,2022-02-22 01:21:55.716025
11951,OLEO DIESEL S-1800 ,ESPIRITO SANTO,505.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11952,OLEO DIESEL S-1800 ,RIO DE JANEIRO,54838.887,2013-12-28,m3,2022-02-22 01:21:55.716025
11953,OLEO DIESEL S-1800 ,SAO PAULO,176480.331,2013-12-28,m3,2022-02-22 01:21:55.716025
11954,OLEO DIESEL S-1800 ,PARANA,13697.02,2013-12-28,m3,2022-02-22 01:21:55.716025
11955,OLEO DIESEL S-1800 ,SANTA CATARINA,70003.703,2013-12-28,m3,2022-02-22 01:21:55.716025
11956,OLEO DIESEL S-1800 ,RIO GRANDE DO SUL,1978805.959,2013-12-28,m3,2022-02-22 01:21:55.716025
11957,OLEO DIESEL S-1800 ,MATO GROSSO DO SUL,73148.76,2013-12-28,m3,2022-02-22 01:21:55.716025
11958,OLEO DIESEL S-1800 ,MATO GROSSO,194002.03,2013-12-28,m3,2022-02-22 01:21:55.716025
11959,OLEO DIESEL S-1800 ,GOIAS,227822.31,2013-12-28,m3,2022-02-22 01:21:55.716025
11960,OLEO DIESEL S-1800 ,DISTRITO FEDERAL,30700.3,2013-12-28,m3,2022-02-22 01:21:55.716025
11961,OLEO DIESEL MARITIMO ,RONDONIA,1744.724,2013-12-28,m3,2022-02-22 01:21:55.716025
11962,OLEO DIESEL MARITIMO ,ACRE,25.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11963,OLEO DIESEL MARITIMO ,AMAZONAS,8971.578,2013-12-28,m3,2022-02-22 01:21:55.716025
11964,OLEO DIESEL MARITIMO ,RORAIMA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11965,OLEO DIESEL MARITIMO ,PARA,9856.9,2013-12-28,m3,2022-02-22 01:21:55.716025
11966,OLEO DIESEL MARITIMO ,AMAPA,325.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11967,OLEO DIESEL MARITIMO ,TOCANTINS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11968,OLEO DIESEL MARITIMO ,MARANHAO,777.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11969,OLEO DIESEL MARITIMO ,PIAUI,2000.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11970,OLEO DIESEL MARITIMO ,CEARA,605.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11971,OLEO DIESEL MARITIMO ,RIO GRANDE DO NORTE,781.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11972,OLEO DIESEL MARITIMO ,PARAIBA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11973,OLEO DIESEL MARITIMO ,PERNAMBUCO,473.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11974,OLEO DIESEL MARITIMO ,ALAGOAS,108.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11975,OLEO DIESEL MARITIMO ,SERGIPE,215.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11976,OLEO DIESEL MARITIMO ,BAHIA,1782.295,2013-12-28,m3,2022-02-22 01:21:55.716025
11977,OLEO DIESEL MARITIMO ,MINAS GERAIS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11978,OLEO DIESEL MARITIMO ,ESPIRITO SANTO,3748.059,2013-12-28,m3,2022-02-22 01:21:55.716025
11979,OLEO DIESEL MARITIMO ,RIO DE JANEIRO,29052.951,2013-12-28,m3,2022-02-22 01:21:55.716025
11980,OLEO DIESEL MARITIMO ,SAO PAULO,2849.472,2013-12-28,m3,2022-02-22 01:21:55.716025
11981,OLEO DIESEL MARITIMO ,PARANA,666.38,2013-12-28,m3,2022-02-22 01:21:55.716025
11982,OLEO DIESEL MARITIMO ,SANTA CATARINA,62521.934,2013-12-28,m3,2022-02-22 01:21:55.716025
11983,OLEO DIESEL MARITIMO ,RIO GRANDE DO SUL,2153.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11984,OLEO DIESEL MARITIMO ,MATO GROSSO DO SUL,90.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11985,OLEO DIESEL MARITIMO ,MATO GROSSO,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11986,OLEO DIESEL MARITIMO ,GOIAS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11987,OLEO DIESEL MARITIMO ,DISTRITO FEDERAL,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11988,OLEO DIESEL (OUTROS ) ,RONDONIA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11989,OLEO DIESEL (OUTROS ) ,ACRE,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11990,OLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11991,OLEO DIESEL (OUTROS ) ,RORAIMA,30.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11992,OLEO DIESEL (OUTROS ) ,PARA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11993,OLEO DIESEL (OUTROS ) ,AMAPA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11994,OLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11995,OLEO DIESEL (OUTROS ) ,MARANHAO,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11996,OLEO DIESEL (OUTROS ) ,PIAUI,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11997,OLEO DIESEL (OUTROS ) ,CEARA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11998,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
11999,OLEO DIESEL (OUTROS ) ,PARAIBA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12000,OLEO DIESEL (OUTROS ) ,PERNAMBUCO,68.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12001,OLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12002,OLEO DIESEL (OUTROS ) ,SERGIPE,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12003,OLEO DIESEL (OUTROS ) ,BAHIA,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12004,OLEO DIESEL (OUTROS ) ,MINAS GERAIS,7.568,2013-12-28,m3,2022-02-22 01:21:55.716025
12005,OLEO DIESEL (OUTROS ) ,ESPIRITO SANTO,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12006,OLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1306.929,2013-12-28,m3,2022-02-22 01:21:55.716025
12007,OLEO DIESEL (OUTROS ) ,SAO PAULO,2068.399,2013-12-28,m3,2022-02-22 01:21:55.716025
12008,OLEO DIESEL (OUTROS ) ,PARANA,899.567,2013-12-28,m3,2022-02-22 01:21:55.716025
12009,OLEO DIESEL (OUTROS ) ,SANTA CATARINA,50.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12010,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,562.246,2013-12-28,m3,2022-02-22 01:21:55.716025
12011,OLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,25.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12012,OLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12013,OLEO DIESEL (OUTROS ) ,GOIAS,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12014,OLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,2013-12-28,m3,2022-02-22 01:21:55.716025
12015,OLEO DIESEL S-10 ,RONDONIA,10424.3,2014-12-28,m3,2022-02-22 01:21:55.716025
12016,OLEO DIESEL S-10 ,ACRE,1656.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12017,OLEO DIESEL S-10 ,AMAZONAS,7512.357,2014-12-28,m3,2022-02-22 01:21:55.716025
12018,OLEO DIESEL S-10 ,RORAIMA,1709.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12019,OLEO DIESEL S-10 ,PARA,42107.2,2014-12-28,m3,2022-02-22 01:21:55.716025
12020,OLEO DIESEL S-10 ,AMAPA,829.5,2014-12-28,m3,2022-02-22 01:21:55.716025
12021,OLEO DIESEL S-10 ,TOCANTINS,228655.284,2014-12-28,m3,2022-02-22 01:21:55.716025
12022,OLEO DIESEL S-10 ,MARANHAO,31543.7,2014-12-28,m3,2022-02-22 01:21:55.716025
12023,OLEO DIESEL S-10 ,PIAUI,16239.5,2014-12-28,m3,2022-02-22 01:21:55.716025
12024,OLEO DIESEL S-10 ,CEARA,66457.566,2014-12-28,m3,2022-02-22 01:21:55.716025
12025,OLEO DIESEL S-10 ,RIO GRANDE DO NORTE,8463.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12026,OLEO DIESEL S-10 ,PARAIBA,11226.96,2014-12-28,m3,2022-02-22 01:21:55.716025
12027,OLEO DIESEL S-10 ,PERNAMBUCO,65049.062,2014-12-28,m3,2022-02-22 01:21:55.716025
12028,OLEO DIESEL S-10 ,ALAGOAS,7490.4,2014-12-28,m3,2022-02-22 01:21:55.716025
12029,OLEO DIESEL S-10 ,SERGIPE,11153.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12030,OLEO DIESEL S-10 ,BAHIA,65950.013,2014-12-28,m3,2022-02-22 01:21:55.716025
12031,OLEO DIESEL S-10 ,MINAS GERAIS,104820.812,2014-12-28,m3,2022-02-22 01:21:55.716025
12032,OLEO DIESEL S-10 ,ESPIRITO SANTO,17943.851,2014-12-28,m3,2022-02-22 01:21:55.716025
12033,OLEO DIESEL S-10 ,RIO DE JANEIRO,100281.509,2014-12-28,m3,2022-02-22 01:21:55.716025
12034,OLEO DIESEL S-10 ,SAO PAULO,3696807.363,2014-12-28,m3,2022-02-22 01:21:55.716025
12035,OLEO DIESEL S-10 ,PARANA,93072.374,2014-12-28,m3,2022-02-22 01:21:55.716025
12036,OLEO DIESEL S-10 ,SANTA CATARINA,54052.507,2014-12-28,m3,2022-02-22 01:21:55.716025
12037,OLEO DIESEL S-10 ,RIO GRANDE DO SUL,64379.73,2014-12-28,m3,2022-02-22 01:21:55.716025
12038,OLEO DIESEL S-10 ,MATO GROSSO DO SUL,31634.3,2014-12-28,m3,2022-02-22 01:21:55.716025
12039,OLEO DIESEL S-10 ,MATO GROSSO,37890.227,2014-12-28,m3,2022-02-22 01:21:55.716025
12040,OLEO DIESEL S-10 ,GOIAS,48239.24,2014-12-28,m3,2022-02-22 01:21:55.716025
12041,OLEO DIESEL S-10 ,DISTRITO FEDERAL,12839.45,2014-12-28,m3,2022-02-22 01:21:55.716025
12042,OLEO DIESEL S-500 ,RONDONIA,51634.55,2014-12-28,m3,2022-02-22 01:21:55.716025
12043,OLEO DIESEL S-500 ,ACRE,10285.001,2014-12-28,m3,2022-02-22 01:21:55.716025
12044,OLEO DIESEL S-500 ,AMAZONAS,21775.261,2014-12-28,m3,2022-02-22 01:21:55.716025
12045,OLEO DIESEL S-500 ,RORAIMA,9296.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12046,OLEO DIESEL S-500 ,PARA,118641.021,2014-12-28,m3,2022-02-22 01:21:55.716025
12047,OLEO DIESEL S-500 ,AMAPA,456791.405,2014-12-28,m3,2022-02-22 01:21:55.716025
12048,OLEO DIESEL S-500 ,TOCANTINS,54879.8,2014-12-28,m3,2022-02-22 01:21:55.716025
12049,OLEO DIESEL S-500 ,MARANHAO,83218.185,2014-12-28,m3,2022-02-22 01:21:55.716025
12050,OLEO DIESEL S-500 ,PIAUI,37259.5,2014-12-28,m3,2022-02-22 01:21:55.716025
12051,OLEO DIESEL S-500 ,CEARA,44847.5,2014-12-28,m3,2022-02-22 01:21:55.716025
12052,OLEO DIESEL S-500 ,RIO GRANDE DO NORTE,47865.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12053,OLEO DIESEL S-500 ,PARAIBA,31274.72,2014-12-28,m3,2022-02-22 01:21:55.716025
12054,OLEO DIESEL S-500 ,PERNAMBUCO,59369.663,2014-12-28,m3,2022-02-22 01:21:55.716025
12055,OLEO DIESEL S-500 ,ALAGOAS,22017.776,2014-12-28,m3,2022-02-22 01:21:55.716025
12056,OLEO DIESEL S-500 ,SERGIPE,20812.5,2014-12-28,m3,2022-02-22 01:21:55.716025
12057,OLEO DIESEL S-500 ,BAHIA,207848.116,2014-12-28,m3,2022-02-22 01:21:55.716025
12058,OLEO DIESEL S-500 ,MINAS GERAIS,488166.313,2014-12-28,m3,2022-02-22 01:21:55.716025
12059,OLEO DIESEL S-500 ,ESPIRITO SANTO,80348.734,2014-12-28,m3,2022-02-22 01:21:55.716025
12060,OLEO DIESEL S-500 ,RIO DE JANEIRO,1419510.025,2014-12-28,m3,2022-02-22 01:21:55.716025
12061,OLEO DIESEL S-500 ,SAO PAULO,619709.289,2014-12-28,m3,2022-02-22 01:21:55.716025
12062,OLEO DIESEL S-500 ,PARANA,319476.667,2014-12-28,m3,2022-02-22 01:21:55.716025
12063,OLEO DIESEL S-500 ,SANTA CATARINA,174373.845,2014-12-28,m3,2022-02-22 01:21:55.716025
12064,OLEO DIESEL S-500 ,RIO GRANDE DO SUL,231911.329,2014-12-28,m3,2022-02-22 01:21:55.716025
12065,OLEO DIESEL S-500 ,MATO GROSSO DO SUL,110807.546,2014-12-28,m3,2022-02-22 01:21:55.716025
12066,OLEO DIESEL S-500 ,MATO GROSSO,213110.852,2014-12-28,m3,2022-02-22 01:21:55.716025
12067,OLEO DIESEL S-500 ,GOIAS,197839.954,2014-12-28,m3,2022-02-22 01:21:55.716025
12068,OLEO DIESEL S-500 ,DISTRITO FEDERAL,24850.596,2014-12-28,m3,2022-02-22 01:21:55.716025
12069,OLEO DIESEL S-1800 ,RONDONIA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12070,OLEO DIESEL S-1800 ,ACRE,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12071,OLEO DIESEL S-1800 ,AMAZONAS,61028.985,2014-12-28,m3,2022-02-22 01:21:55.716025
12072,OLEO DIESEL S-1800 ,RORAIMA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12073,OLEO DIESEL S-1800 ,PARA,82002.651,2014-12-28,m3,2022-02-22 01:21:55.716025
12074,OLEO DIESEL S-1800 ,AMAPA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12075,OLEO DIESEL S-1800 ,TOCANTINS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12076,OLEO DIESEL S-1800 ,MARANHAO,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12077,OLEO DIESEL S-1800 ,PIAUI,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12078,OLEO DIESEL S-1800 ,CEARA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12079,OLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12080,OLEO DIESEL S-1800 ,PARAIBA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12081,OLEO DIESEL S-1800 ,PERNAMBUCO,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12082,OLEO DIESEL S-1800 ,ALAGOAS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12083,OLEO DIESEL S-1800 ,SERGIPE,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12084,OLEO DIESEL S-1800 ,BAHIA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12085,OLEO DIESEL S-1800 ,MINAS GERAIS,4551.648,2014-12-28,m3,2022-02-22 01:21:55.716025
12086,OLEO DIESEL S-1800 ,ESPIRITO SANTO,10.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12087,OLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12088,OLEO DIESEL S-1800 ,SAO PAULO,19185.418,2014-12-28,m3,2022-02-22 01:21:55.716025
12089,OLEO DIESEL S-1800 ,PARANA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12090,OLEO DIESEL S-1800 ,SANTA CATARINA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12091,OLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12092,OLEO DIESEL S-1800 ,MATO GROSSO DO SUL,418.94,2014-12-28,m3,2022-02-22 01:21:55.716025
12093,OLEO DIESEL S-1800 ,MATO GROSSO,753.31,2014-12-28,m3,2022-02-22 01:21:55.716025
12094,OLEO DIESEL S-1800 ,GOIAS,1562.54,2014-12-28,m3,2022-02-22 01:21:55.716025
12095,OLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12096,OLEO DIESEL MARITIMO ,RONDONIA,729.965,2014-12-28,m3,2022-02-22 01:21:55.716025
12097,OLEO DIESEL MARITIMO ,ACRE,130.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12098,OLEO DIESEL MARITIMO ,AMAZONAS,9182.16,2014-12-28,m3,2022-02-22 01:21:55.716025
12099,OLEO DIESEL MARITIMO ,RORAIMA,3.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12100,OLEO DIESEL MARITIMO ,PARA,7341.87,2014-12-28,m3,2022-02-22 01:21:55.716025
12101,OLEO DIESEL MARITIMO ,AMAPA,176.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12102,OLEO DIESEL MARITIMO ,TOCANTINS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12103,OLEO DIESEL MARITIMO ,MARANHAO,496.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12104,OLEO DIESEL MARITIMO ,PIAUI,195.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12105,OLEO DIESEL MARITIMO ,CEARA,730.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12106,OLEO DIESEL MARITIMO ,RIO GRANDE DO NORTE,858.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12107,OLEO DIESEL MARITIMO ,PARAIBA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12108,OLEO DIESEL MARITIMO ,PERNAMBUCO,225.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12109,OLEO DIESEL MARITIMO ,ALAGOAS,50.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12110,OLEO DIESEL MARITIMO ,SERGIPE,267.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12111,OLEO DIESEL MARITIMO ,BAHIA,1403.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12112,OLEO DIESEL MARITIMO ,MINAS GERAIS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12113,OLEO DIESEL MARITIMO ,ESPIRITO SANTO,3686.631,2014-12-28,m3,2022-02-22 01:21:55.716025
12114,OLEO DIESEL MARITIMO ,RIO DE JANEIRO,24570.758,2014-12-28,m3,2022-02-22 01:21:55.716025
12115,OLEO DIESEL MARITIMO ,SAO PAULO,5085.437,2014-12-28,m3,2022-02-22 01:21:55.716025
12116,OLEO DIESEL MARITIMO ,PARANA,468.779,2014-12-28,m3,2022-02-22 01:21:55.716025
12117,OLEO DIESEL MARITIMO ,SANTA CATARINA,5236.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12118,OLEO DIESEL MARITIMO ,RIO GRANDE DO SUL,2058.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12119,OLEO DIESEL MARITIMO ,MATO GROSSO DO SUL,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12120,OLEO DIESEL MARITIMO ,MATO GROSSO,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12121,OLEO DIESEL MARITIMO ,GOIAS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12122,OLEO DIESEL MARITIMO ,DISTRITO FEDERAL,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12123,OLEO DIESEL (OUTROS ) ,RONDONIA,10.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12124,OLEO DIESEL (OUTROS ) ,ACRE,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12125,OLEO DIESEL (OUTROS ) ,AMAZONAS,526.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12126,OLEO DIESEL (OUTROS ) ,RORAIMA,5.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12127,OLEO DIESEL (OUTROS ) ,PARA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12128,OLEO DIESEL (OUTROS ) ,AMAPA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12129,OLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12130,OLEO DIESEL (OUTROS ) ,MARANHAO,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12131,OLEO DIESEL (OUTROS ) ,PIAUI,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12132,OLEO DIESEL (OUTROS ) ,CEARA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12133,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12134,OLEO DIESEL (OUTROS ) ,PARAIBA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12135,OLEO DIESEL (OUTROS ) ,PERNAMBUCO,322.5,2014-12-28,m3,2022-02-22 01:21:55.716025
12136,OLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12137,OLEO DIESEL (OUTROS ) ,SERGIPE,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12138,OLEO DIESEL (OUTROS ) ,BAHIA,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12139,OLEO DIESEL (OUTROS ) ,MINAS GERAIS,4.946,2014-12-28,m3,2022-02-22 01:21:55.716025
12140,OLEO DIESEL (OUTROS ) ,ESPIRITO SANTO,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12141,OLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,888.488,2014-12-28,m3,2022-02-22 01:21:55.716025
12142,OLEO DIESEL (OUTROS ) ,SAO PAULO,728.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12143,OLEO DIESEL (OUTROS ) ,PARANA,57.253,2014-12-28,m3,2022-02-22 01:21:55.716025
12144,OLEO DIESEL (OUTROS ) ,SANTA CATARINA,50.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12145,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,254.04,2014-12-28,m3,2022-02-22 01:21:55.716025
12146,OLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,30.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12147,OLEO DIESEL (OUTROS ) ,MATO GROSSO,40.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12148,OLEO DIESEL (OUTROS ) ,GOIAS,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12149,OLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,2014-12-28,m3,2022-02-22 01:21:55.716025
12150,OLEO DIESEL S-10 ,RONDONIA,11870.6,2015-12-28,m3,2022-02-22 01:21:55.716025
12151,OLEO DIESEL S-10 ,ACRE,35396.5,2015-12-28,m3,2022-02-22 01:21:55.716025
12152,OLEO DIESEL S-10 ,AMAZONAS,9544.962,2015-12-28,m3,2022-02-22 01:21:55.716025
12153,OLEO DIESEL S-10 ,RORAIMA,2334.0,2015-12-28,m3,2022-02-22 01:21:55.716025
12154,OLEO DIESEL S-10 ,PARA,72546.935,2015-12-28,m3,2022-02-22 01:21:55.716025
12155,OLEO DIESEL S-10 ,AMAPA,1253.5,2015-12-28,m3,2022-02-22 01:21:55.716025
12156,OLEO DIESEL S-10 ,TOCANTINS,22217.5,2015-12-28,m3,2022-02-22 01:21:55.716025
12157,OLEO DIESEL S-10 ,MARANHAO,37206.7,2015-12-28,m3,2022-02-22 01:21:55.716025
12158,OLEO DIESEL S-10 ,PIAUI,17442.0,2015-12-28,m3,2022-02-22 01:21:55.716025
12159,OLEO DIESEL S-10 ,CEARA,54711.723,2015-12-28,m3,2022-02-22 01:21:55.716025
12160,OLEO DIESEL S-10 ,RIO GRANDE DO NORTE,8555.0,2015-12-28,m3,2022-02-22 01:21:55.716025
12161,OLEO DIESEL S-10 ,PARAIBA,13216.96,2015-12-28,m3,2022-02-22 01:21:55.716025
12162,OLEO DIESEL S-10 ,PERNAMBUCO,58944.355,2015-12-28,m3,2022-02-22 01:21:55.716025
12163,OLEO DIESEL S-10 ,ALAGOAS,12666.989,2015-12-28,m3,2022-02-22 01:21:55.716025
12164,OLEO DIESEL S-10 ,SERGIPE,144953.419,2015-12-28,m3,2022-02-22 01:21:55.716025
12165,OLEO DIESEL S-10 ,BAHIA,80863.325,2015-12-28,m3,2022-02-22 01:21:55.716025
12166,OLEO DIESEL S-10 ,MINAS GERAIS,139432.835,2015-12-28,m3,2022-02-22 01:21:55.716025
12167,OLEO DIESEL S-10 ,ESPIRITO SANTO,29197.0,2015-12-28,m3,2022-02-22 01:21:55.716025
12168,OLEO DIESEL S-10 ,RIO DE JANEIRO,120655.975,2015-12-28,m3,2022-02-22 01:21:55.716025
12169,OLEO DIESEL S-10 ,SAO PAULO,353999.995,2015-12-28,m3,2022-02-22 01:21:55.716025
12170,OLEO DIESEL S-10 ,PARANA,101083.341,2015-12-28,m3,2022-02-22 01:21:55.716025
12171,OLEO DIESEL S-10 ,SANTA CATARINA,56328.85,2015-12-28,m3,2022-02-22 01:21:55.716025
12172,OLEO DIESEL S-10 ,RIO GRANDE DO SUL,59061.162,2015-12-28,m3,2022-02-22 01:21:55.716025
12173,OLEO DIESEL S-10 ,MATO GROSSO DO SUL,29923.127,2015-12-28,m3,2022-02-22 01:21:55.716025
12174,OLEO DIESEL S-10 ,MATO GROSSO,38218.44,2015-12-28,m3,2022-02-22 01:21:55.716025
